"","id","age","IDN","Naples","Rome","Kenya","Philippines","Thailand","Sweden","US_AA","US_H","Colombia","Jordan","male","max_parental_ed","JDM","IDM","MatWarmth","PatWarmth","CE_2","CE_3"
"552",552,14.9075827426338,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",10.6169302299423,0.556400084357022,0.618912229693726,4.25079347714479,4.24682539125921,1.91809680940948,0.517964220154205
"553",553,16.6074188535461,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",18.5860950706338,1.69033685927207,0.00117826627495865,3.12187252774214,3.14391540743573,2.51701408050082,2.99628074855239
"554",554,15.8343425984941,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",14.9617620708908,0.759747734856057,0.244307627755505,4.22912285600366,3.81046484509022,2.42799574765997,1.60735036472176
"555",555,17.0934200216776,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",20.8645637987335,1.32381127937656,-0.032069599074889,3.78091709185149,5.3491491448067,3.69348151690296,2.08840933389595
"556",556,14.2998442857738,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",7.76773323285959,1.10080452115806,0.172481123579539,3.73732960773163,3.46451224203806,0.360355734862,1.34697576047483
"557",557,15.5639344982594,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",13.6940358994122,0.631879900932884,0.37885677603173,3.79791526933169,3.49620295165351,1.53215994912636,2.27618587311595
"558",558,15.1368211918392,"Colombia",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",11.6916450085112,1.2549543224215,0.34443048678899,2.50858868948184,2.8829782875395,1.8251135686183,1.3564661231083
"559",559,15.4328561475695,"Colombia",0,0,0,0,0,0,0,1,0,0,"male",13.0795149011888,1.03531060528189,0.117570371766803,3.88781200732053,4.03033770034383,1.52059075339373,1.90534356110724
"560",560,15.044638289068,"Colombia",0,0,0,0,0,0,0,0,1,0,"male",11.2594734932919,1.00948523957101,0.218683899086388,2.48365978236697,2.59867816623831,1.99373854052288,1.0661139817361
"561",561,14.8612084646796,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",10.3995185259476,1.08357064381596,0.443019019247031,3.42817070151274,2.74906539131137,1.47016887758677,1.23210069237415
"562",562,16.1296926924056,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",16.3464211971353,1.29621611231209,0.127024106618786,3.2665898986076,3.06577113684392,2.54533876672785,2.16131504967433
"563",563,14.6333525187589,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",9.33128519373614,0.943420548671189,0.149189511376268,3.8478916583082,3.66070710923412,1.23892775430662,0.893633301660849
"564",564,16.9426597765375,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",20.157770221852,1.35576714433933,0.00528203686132411,2.9110073943937,1.88376317724576,3.01706146485508,3.28190164468254
"565",565,14.5447864863883,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",8.91607027582911,0.857515236856188,0.408705166446866,3.52258684253449,3.23443155269242,0.530045390574768,1.68088771801307
"566",566,15.700769077953,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",14.3355432273741,1.31846924493152,-0.0358738990823349,4.43611402541277,4.37743111066062,2.13740336688132,1.52098256011194
"567",567,16.0886243795702,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",16.1538848975395,1.10533039847647,0.234980121710959,3.25456424517328,3.64964493354728,2.4712088651652,2.09814841474635
"568",568,16.1368883345052,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",16.38015577758,1.5213904885244,-0.0508128205503989,4.26729800389549,4.67307907407542,1.72575111800937,2.71232223586477
"569",569,15.339031495848,"Colombia",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",12.6396465451225,0.691033855213478,0.262699040988744,3.67602648184734,3.41054276329496,1.906413089184,1.46233368852193
"570",570,15.6813927918049,"Colombia",0,0,0,0,0,0,0,1,0,0,"male",14.2447034003326,1.05245705068168,0.144597976132833,4.02449077894321,3.27627401006385,3.0274521424235,0.726373270752734
"571",571,16.4732152083251,"Colombia",0,0,0,0,0,0,0,0,1,0,"male",17.9569220791187,0.768386206963372,0.428687317986787,3.19320490172246,2.96614088963041,2.64310445030074,2.7457526207169
"572",572,14.3020936064654,"Colombia",0,0,0,0,0,0,0,0,0,1,"male",7.77827848910825,1.18648249130841,0.0751553823477954,3.43218788434283,1.99700067693719,1.27922797660804,0.56236304129706
"573",573,14.9079977390442,"Colombia",1,0,0,0,0,0,0,0,0,0,"male",10.6188758144499,0.866866617072926,0.115457256204216,4.82823514146869,2.98794559464511,1.6798140747519,0.896789331998164
"574",574,15.8977212782563,"Colombia",0,1,0,0,0,0,0,0,0,0,"male",15.2588937432729,1.49299243686218,0.148620068140535,2.26500449776607,3.20183679756558,1.86024761154044,2.59765254598134
"575",575,15.2105857834534,"Colombia",0,0,1,0,0,0,0,0,0,0,"male",12.0374678712013,1.11287750007136,0.250744451664237,2.37993912193326,2.4795892108745,0.898886339683999,2.64314364042006
"576",576,16.840263586586,"Colombia",0,0,0,1,0,0,0,0,0,0,"male",19.6777168146179,0.987936711281778,0.0910714776294575,3.71505783838959,4.06005651692309,3.44458390978289,2.1934766046171
"577",577,16.2145819692926,"Colombia",0,0,0,0,1,0,0,0,0,0,"male",16.7443987647239,1.74169370507227,0.0139348060755115,4.37957793369219,3.33998930941871,2.0611666357961,2.66569235031087
"578",578,15.6748057436685,"Colombia",0,0,0,0,0,1,0,0,0,0,"male",14.2138220276661,0.90365412366993,0.503652366822358,2.969884946765,2.96249469280204,2.1994600057138,1.85902505560695
"579",579,14.2560339288521,"Colombia",0,0,0,0,0,0,1,0,0,0,"male",7.56234169317058,1.05025625740471,0.298112141588725,3.0451806983937,3.07790927395794,0.854044000669658,0.847069288065495
"580",580,15.633438002343,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",14.0198819486235,1.09571151289757,0.0808129729822882,3.14769567276823,2.91013804920041,1.63487910227412,2.38623867383086
"581",581,15.3258585503591,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",12.5778891948907,0.983797191850633,0.436155335220597,2.50896178731779,2.43596296522557,1.84173766933127,1.77852363690404
"582",582,15.5180928308585,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",13.4791211780783,0.604292128318142,0.446893664160885,3.00326397658013,3.19249336418327,2.34167091688212,1.39947164079663
"583",583,14.548959814104,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",8.93563565409556,0.281280427262147,0.463810791355844,3.11880277812159,2.34830461888554,1.38086386279632,0.956608584797039
"584",584,16.0577949233593,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",16.009350364524,0.173412009466237,0.611732833163128,2.69971811952535,3.3424848992238,2.26594250606506,2.49353116481663
"585",585,14.6770171166043,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",9.53599338630739,0.533368979569894,0.374670633215015,3.01868949302985,2.96249374748098,2.17815469238737,0.141002354616595
"586",586,15.4068526606647,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",12.9576054581275,1.02518157192183,0.0404408299464139,2.74788378682643,3.27391280162637,1.51129629509787,2.1084735619936
"587",587,15.9525203948473,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",15.5158027419902,0.727298783310616,0.248320459882486,3.13359283186413,2.27265356231098,3.00686734233594,1.52511325465534
"588",588,14.9064028214663,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",10.6113985282551,0.530986584758772,0.378255276726559,3.99786777702251,3.84198648262047,1.35379848888073,1.24888913872089
"589",589,16.1335262823007,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",16.3643938179131,1.94152200016718,-0.259951828559444,4.0800585628711,3.88013323358794,2.45117159418046,1.97591242909798
"590",590,14.4277736593168,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",8.36749120904637,1.14439841901379,0.350366511262514,2.85724083412303,2.83712739117251,0.595107840791707,1.50307797398811
"591",591,13.0868223382934,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",2.08084860157612,1.47302190317081,-0.0481590952215816,3.03788535650056,3.07923992694292,-0.198496036760546,-0.066217252083455
"592",592,16.0275412557257,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",15.8675152412084,1.4064579740717,-0.0122479632472776,3.30399686890578,3.28228710218722,2.36449725271798,2.130033934434
"593",593,16.364804764611,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",17.4486726715058,0.766368320960202,0.302566924420643,3.45921819720517,2.72037764257737,2.45895570523914,2.77549625550467
"594",594,15.3533108096149,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",12.7065907666803,0.718689942517975,0.365168404769052,3.2758183413512,2.6197245793284,2.1799628541434,1.3512383373057
"595",595,16.0627053766233,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",16.0323715318307,0.379417685975212,0.667701587329218,3.08024724110909,3.93403992691058,2.54121356634009,2.0304471203028
"596",596,14.5719869604749,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",9.04359142939774,1.28367958940825,0.11498876337409,3.70909328091836,3.1855696102503,0.658030632061619,1.51634189279985
"597",597,15.4958205510706,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",13.374704365264,1.54152682657445,-0.150546117457647,3.36837663873221,3.1265558344754,1.67458567324586,1.98454391086935
"598",598,13.8665164983155,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",5.736207636869,0.509464286298028,0.560957028785294,3.50399934902598,1.94064977835884,1.06715843212729,0.128167926486354
"599",599,16.6707004405118,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",18.8827715529562,0.73735993223796,0.585262934694701,3.86803876315187,2.85801996657373,2.71014709764775,2.98202506335023
"600",600,17.2801999536658,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",21.7402247270967,1.18383413494381,-0.0864648248344565,3.04129413240137,2.35394194245337,4.08077296162159,2.57088165624775
"601",601,16.5744630097332,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",18.4315916157872,0.500417905650388,0.522646879906449,3.84206654864757,3.28380088591502,3.08345853116944,2.3293687012002
"602",602,15.5854424241605,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",13.7948692713981,1.60128009274295,-0.149406247336461,2.9452617591197,2.37988524723723,1.62272348536804,2.36735668521912
"603",603,15.5800693526362,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",13.7696792590184,1.07312760089164,0.122436315487106,3.38748802165738,2.37934884812614,2.90247300440016,0.904792289573572
"604",604,14.2485712744103,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",7.52735530653387,0.0681602090171954,0.46135473260769,3.41293648052598,2.54747243588524,1.58190892598048,0.150221103278491
"605",605,16.3197660388116,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",17.2375222977694,1.05161680944425,0.228729082239447,2.85660144446013,3.36236915304099,2.21868098281969,2.89060892504305
"606",606,15.4207607057388,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",13.0228090992876,1.03318343077782,0.257888522359813,3.71317802695875,3.31955481829372,2.15496343950528,1.30116625117654
"607",607,15.0202448530258,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",11.1451122842299,0.0486279716312195,0.47261350772806,4.08667197753239,3.03270037889078,1.02428185141999,2.00973664855626
"608",608,14.3420008381928,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",7.96537141290852,0.81374199150064,0.0732968752209057,3.64419706198824,2.6938357479302,1.00075820872422,0.846747013903037
"609",609,15.3408132780116,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",12.6479998891192,0.863340192944923,0.274507990849658,4.14000271399998,2.76982455281358,1.59734162742056,1.87124475616933
"610",610,14.847543100755,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",10.3354526215797,0.633424887401785,0.413338651596555,3.63505257486501,2.16490210826575,1.10289154378732,1.75070887832693
"611",611,15.2534665927456,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",12.2385015094198,1.04124921607525,0.12950772902957,3.7400186725518,3.09876398543009,1.9497664628381,1.26906227563387
"612",612,14.5165952109883,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",8.78390405151525,1.30857113233679,0.197665465170657,3.67285328595099,2.94097531007082,1.18596310180089,0.858596906484904
"613",613,17.1254553556852,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",21.0147517232014,1.80584337971226,-0.206224630244969,4.01648797212021,3.51752540978223,3.42484633381695,2.69300548509094
"614",614,15.5956297305672,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",13.8426293604545,-0.054103972813855,0.859369982951086,2.97547881461998,3.91175575457577,1.01751536427694,3.0233401652796
"615",615,16.5753006793906,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",18.4355187753167,1.19511206477837,0.177614051461425,2.88544338734711,3.81940320159693,2.86188632450765,2.50435764341902
"616",616,13.2736736961086,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",2.95684438821529,0.425415510845333,0.404831083282432,3.47689621584008,5.15431194667308,-0.236370514677719,0.0286030808783393
"617",617,15.2030283486646,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",12.0020371357217,1.45337643460138,0.120240751691809,3.65039891710818,4.3126298023929,1.7419146538048,1.18061947523184
"618",618,15.0034169021503,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",11.0662195523974,1.02130625279349,0.130380186429346,3.47803497803491,3.18567659468652,1.59976658110102,1.2423998106016
"619",619,14.5118122909294,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",8.76148078486951,1.53626097499796,-0.0394247317544187,3.64519854631734,3.12569441388943,0.529411292312068,1.54282005579644
"620",620,16.9988550204932,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",20.4212245392834,0.611237143850938,0.21048370020195,4.60779008861686,4.02092568053371,3.24046468581284,2.66950537310236
"621",621,14.339076836047,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",7.95166311777045,1.16804335010368,-0.108065398999734,4.33586705342179,4.37118439249811,0.781877157620419,0.694380822261941
"622",622,15.8959144538464,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",15.2504229963178,1.05990493873988,0.281085280714141,3.15097247092929,3.83938857793331,2.15303232668701,2.10790165315048
"623",623,16.3700997844506,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",17.4734967622905,1.26913025482185,0.0647617418869333,2.92589244920617,3.02831260645978,2.91695398235132,2.19732291151074
"624",624,15.7700147891994,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",14.6601806932399,0.635216605081426,0.241311403597779,2.34796695103985,2.31837054525648,1.5896511171233,2.91111721136519
"625",625,14.824020581209,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",10.2251744397439,1.31044957829691,0.0739802502032109,3.43366662951713,3.08457832882617,1.89446780700335,0.578011214808579
"626",626,16.4551668944383,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",17.8723080463087,0.915036249875314,0.38635483241269,3.36802303848716,2.07038325453486,2.07391181183528,3.49062041199993
"627",627,15.7631880974931,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",14.6281758245499,0.81652711194606,0.444881029876442,3.38276286174154,3.28177564725536,2.32082619169452,1.7848535195621
"628",628,14.6549788800689,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",9.4326738141316,0.87612642599955,0.146201504173569,3.351149269313,3.06252268021239,0.710976263704051,1.69736935611762
"629",629,14.3635319552533,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",8.06631350959532,0.301679424260807,0.232780761875048,3.52636135397974,2.72695651738115,1.73709178239498,0.0986314307963319
"630",630,17.4838722561748,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",22.6950803992161,0.898457116539585,0.393446779177731,3.22771930162655,4.62632516000428,3.28485353001867,3.49075510744988
"631",631,15.0007041754142,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",11.0535017577884,1.2882255890284,0.110181708016344,2.99413343423192,3.44078869867824,1.20629010992843,1.66847641891152
"632",632,13.9436966547816,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",6.09804333700505,1.4481414984313,0.25285790727449,2.92359650735421,2.31068353914246,1.15047208799944,0.0586055914760013
"633",633,16.0888669077528,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",16.1550219171929,1.59761083598038,-0.0513998940255177,4.38684298150221,3.39182693372569,2.63154589305478,1.78654023833653
"634",634,15.8885867699427,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",15.2160693780164,0.888138792044516,0.326779364007849,3.74825831440382,3.46591177375179,2.17590190237862,2.09280618658023
"635",635,14.3942567665211,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",8.21035744660786,1.04834616336976,0.231978561235382,3.44244301643997,4.16542243914064,0.511612496683347,1.25600330502464
"636",636,13.8652251406034,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",5.73015349881999,0.666084146137122,0.0464229283227094,3.07802503784477,2.83697027242797,0.864359490591408,0.203418324277433
"637",637,15.5055603395916,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",13.4203664027623,0.48429727405829,0.652023873966229,3.31262812344206,3.00667654839736,2.07719418474676,1.7060627660485
"638",638,16.6331778699551,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",18.7068583880967,1.00679856056063,0.19082278873531,2.80742439376788,3.23084764931119,2.39934322130248,3.26624854987291
"639",639,16.1812393835936,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",16.5880821881168,0.696942501022508,0.122609470765128,4.20946495154347,4.10002987646636,2.85930475647808,1.67512422790205
"640",640,15.1673421931025,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",11.8347334442781,0.599664275399518,0.513240776171694,3.56209883013551,3.09415236194923,1.3048014698312,1.93948213684014
"641",641,14.8608989680372,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",10.3980675450298,1.33056492491562,0.198917758391551,3.80393422691331,3.78249067805255,1.15446804717768,1.34395736175359
"642",642,15.853417947562,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",15.0511910459198,0.628446308442177,0.390147462702758,3.34634657951093,3.41021852206259,2.68588687765206,1.5196497087631
"643",643,15.7513033058001,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",14.57245759178,0.743161185337613,0.201331814345422,3.03224753683518,2.25641903270755,2.50007565709006,1.76142310836718
"644",644,16.1754811485301,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",16.5610864535764,0.654159521010985,0.434793554963254,3.51838936047138,3.88415576587064,2.21606619595937,2.53177106193266
"645",645,15.2545734406406,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",12.2436906292837,1.04089894142033,0.366804998341727,3.53011355703156,2.45709572166261,1.66150941087113,1.74734107800211
"646",646,16.4176199397764,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",17.696280563985,1.38958118813031,0.055688114262357,4.15966806517769,3.6620740146085,2.10568055679751,2.9740400688606
"647",647,14.863931248452,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",10.4122834699144,1.21020989773808,0.397857221585662,3.54462879044866,3.5025609476637,1.5989279306801,0.933347666690905
"648",648,15.3131708592923,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",12.518406812495,0.471492385523699,0.65635053408381,3.17446719183079,3.01948015973321,2.48766156740279,0.905981965949214
"649",649,16.2752514423059,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",17.0288291448861,1.53929064000027,-0.141236887824451,3.76660438782886,3.76584164988065,2.15163806415209,2.66519725262894
"650",650,16.4989945045471,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",18.0777804723201,1.73562777446393,-0.176964358295581,4.32788397742738,4.40389584024156,2.88907666838774,2.02699836718453
"651",651,13.8692227780949,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",5.74889520688127,1.19003680305419,0.465558235342881,3.7184497578822,1.53955939675975,0.519978965480859,0.743488462494546
"652",652,15.7062569855005,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",14.361271613538,0.976514127649486,0.191332740663215,3.09421819654954,3.17122316091025,1.51030022427107,2.63579775904416
"653",653,16.1566835525377,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",16.4729596394028,1.24714296228836,0.406557160362002,4.06035114714645,3.5308764831195,2.53952959200498,2.0781459936848
"654",654,14.3071597664854,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",7.80202964020444,1.16701420985071,0.230246726076529,3.98535220371886,4.63131239265787,0.207893043651912,1.30736595856656
"655",655,16.0416017886879,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",15.9334337754747,0.818578548530377,0.287779216889734,2.20579410705787,2.25915052130072,2.9981166679374,1.77965634336242
"656",656,14.8662995051837,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",10.4233863216295,0.791941823986709,0.563262583794081,2.07438633856995,0.734187413863344,1.28773907345425,1.96410419865012
"657",657,16.5261872049237,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",18.2052651812122,1.14301882826153,0.0116691930025919,3.12555575851953,3.39251383532828,2.76299460739904,2.57687563028667
"658",658,16.0935568648282,"Jordan",0,0,0,0,0,0,0,1,0,0,"male",16.1770093551521,0.731052988738078,0.208281081009695,3.24956775843019,2.66683530481826,2.78729037791996,1.94547880871998
"659",659,16.3006089609061,"Jordan",0,0,0,0,0,0,0,0,1,0,"male",17.1477101619315,1.29830881544685,0.184429191279678,2.80847617090692,2.52369180144633,3.21149156281622,1.83779137741979
"660",660,15.7184059576998,"Jordan",0,0,0,0,0,0,0,0,0,1,"male",14.4182283762984,1.0504662812629,0.0740728550160786,4.16034795270147,3.5105447790102,2.01992168995787,1.89443513544061
"661",661,16.3855562938737,"Jordan",1,0,0,0,0,0,0,0,0,0,"male",17.5459599078041,0.350701481682502,0.499502761045256,3.68506689257894,3.71012403772198,2.59673980333217,2.51001658379531
"662",662,16.8497020464265,"Jordan",0,1,0,0,0,0,0,0,0,0,"male",19.7219661642042,1.03445444568335,0.114952096850496,3.84038425383466,4.9181338226207,2.90777227782311,2.66523344833008
"663",663,17.3756907178792,"Jordan",0,0,1,0,0,0,0,0,0,0,"male",22.1879041450682,1.15701089801702,0.0618872554549054,3.22365270251128,4.41287927639418,3.34486612060631,3.2252710187511
"664",664,15.5845012408353,"Jordan",0,0,0,1,0,0,0,0,0,0,"male",13.7904568195064,1.50413606870736,0.179739374371661,3.49672025301529,2.54285719598862,2.20426625025188,1.64147044104573
"665",665,13.5903521208815,"Jordan",0,0,0,0,1,0,0,0,0,0,"male",4.44149490970058,0.913384269850968,0.548610036081174,3.27301069243599,3.30249314433044,0.499188760842438,0.0441108462387636
"666",666,15.6383103521254,"Jordan",0,0,0,0,0,1,0,0,0,0,"male",14.0427244793407,0.194084116507619,0.330256327637308,3.90528695328546,3.31303047196227,1.94487693932263,1.99087814541902
"667",667,15.7945939651881,"Jordan",0,0,0,0,0,0,1,0,0,0,"male",14.7754126875744,0.921496762614611,0.239848678133017,3.36700689342101,3.45476983784985,2.40782855571187,1.69084458138141
"668",668,15.4704998782643,"Jordan",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"male",13.2559960885221,0.686790338186066,0.330579704670339,4.36927708445877,4.55170140221353,1.3232242700696,2.10606787802198
